Niter,Jacobi,Gauss-Seidel,Relaxation
4692.000000,-0.293435,-0.542232,-0.526916
4693.000000,-0.293489,-0.542338,-0.527019
4694.000000,-0.293542,-0.542445,-0.527122
4695.000000,-0.293595,-0.542551,-0.527225
4696.000000,-0.293648,-0.542657,-0.527328
4697.000000,-0.293701,-0.542763,-0.527430
4698.000000,-0.293754,-0.542869,-0.527533
4699.000000,-0.293807,-0.542975,-0.527636
4700.000000,-0.293860,-0.543081,-0.527739
4701.000000,-0.293913,-0.543187,-0.527842
4702.000000,-0.293966,-0.543293,-0.527944
4703.000000,-0.294019,-0.543399,-0.528047
4704.000000,-0.294072,-0.543506,-0.528150
4705.000000,-0.294125,-0.543612,-0.528253
4706.000000,-0.294178,-0.543718,-0.528356
4707.000000,-0.294231,-0.543824,-0.528459
4708.000000,-0.294284,-0.543930,-0.528561
4709.000000,-0.294337,-0.544036,-0.528664
4710.000000,-0.294390,-0.544142,-0.528767
4711.000000,-0.294444,-0.544248,-0.528870
4712.000000,-0.294497,-0.544354,-0.528973
4713.000000,-0.294550,-0.544460,-0.529076
4714.000000,-0.294603,-0.544566,-0.529178
4715.000000,-0.294656,-0.544673,-0.529281
4716.000000,-0.294709,-0.544779,-0.529384
4717.000000,-0.294762,-0.544885,-0.529487
4718.000000,-0.294815,-0.544991,-0.529590
4719.000000,-0.294868,-0.545097,-0.529693
4720.000000,-0.294921,-0.545203,-0.529795
4721.000000,-0.294974,-0.545309,-0.529898
4722.000000,-0.295027,-0.545415,-0.530001
4723.000000,-0.295080,-0.545521,-0.530104
4724.000000,-0.295133,-0.545627,-0.530207
4725.000000,-0.295186,-0.545733,-0.530309
4726.000000,-0.295239,-0.545840,-0.530412
4727.000000,-0.295292,-0.545946,-0.530515
4728.000000,-0.295345,-0.546052,-0.530618
4729.000000,-0.295398,-0.546158,-0.530721
4730.000000,-0.295452,-0.546264,-0.530824
4731.000000,-0.295505,-0.546370,-0.530926
4732.000000,-0.295558,-0.546476,-0.531029
4733.000000,-0.295611,-0.546582,-0.531132
4734.000000,-0.295664,-0.546688,-0.531235
4735.000000,-0.295717,-0.546794,-0.531338
4736.000000,-0.295770,-0.546901,-0.531441
4737.000000,-0.295823,-0.547007,-0.531543
4738.000000,-0.295876,-0.547113,-0.531646
4739.000000,-0.295929,-0.547219,-0.531749
4740.000000,-0.295982,-0.547325,-0.531852
4741.000000,-0.296035,-0.547431,-0.531955
4742.000000,-0.296088,-0.547537,-0.532058
4743.000000,-0.296141,-0.547643,-0.532160
4744.000000,-0.296194,-0.547749,-0.532263
4745.000000,-0.296247,-0.547855,-0.532366
4746.000000,-0.296300,-0.547961,-0.532469
4747.000000,-0.296353,-0.548068,-0.532572
4748.000000,-0.296407,-0.548174,-0.532675
4749.000000,-0.296460,-0.548280,-0.532777
4750.000000,-0.296513,-0.548386,-0.532880
4751.000000,-0.296566,-0.548492,-0.532983
4752.000000,-0.296619,-0.548598,-0.533086
4753.000000,-0.296672,-0.548704,-0.533189
4754.000000,-0.296725,-0.548810,-0.533291
4755.000000,-0.296778,-0.548916,-0.533394
4756.000000,-0.296831,-0.549022,-0.533497
4757.000000,-0.296884,-0.549128,-0.533600
4758.000000,-0.296937,-0.549235,-0.533703
4759.000000,-0.296990,-0.549341,-0.533806
4760.000000,-0.297043,-0.549447,-0.533908
4761.000000,-0.297096,-0.549553,-0.534011
4762.000000,-0.297149,-0.549659,-0.534114
4763.000000,-0.297202,-0.549765,-0.534217
4764.000000,-0.297255,-0.549871,-0.534320
4765.000000,-0.297308,-0.549977,-0.534423
4766.000000,-0.297361,-0.550083,-0.534525
4767.000000,-0.297415,-0.550189,-0.534628
4768.000000,-0.297468,-0.550295,-0.534731
4769.000000,-0.297521,-0.550402,-0.534834
4770.000000,-0.297574,-0.550508,-0.534937
4771.000000,-0.297627,-0.550614,-0.535040
4772.000000,-0.297680,-0.550720,-0.535142
4773.000000,-0.297733,-0.550826,-0.535245
4774.000000,-0.297786,-0.550932,-0.535348
4775.000000,-0.297839,-0.551038,-0.535451
4776.000000,-0.297892,-0.551144,-0.535554
4777.000000,-0.297945,-0.551250,-0.535657
4778.000000,-0.297998,-0.551356,-0.535759
4779.000000,-0.298051,-0.551463,-0.535862
4780.000000,-0.298104,-0.551569,-0.535965
4781.000000,-0.298157,-0.551675,-0.536068
4782.000000,-0.298210,-0.551781,-0.536171
4783.000000,-0.298263,-0.551887,-0.536273
4784.000000,-0.298316,-0.551993,-0.536376
4785.000000,-0.298369,-0.552099,-0.536479
4786.000000,-0.298423,-0.552205,-0.536582
4787.000000,-0.298476,-0.552311,-0.536685
4788.000000,-0.298529,-0.552417,-0.536788
4789.000000,-0.298582,-0.552523,-0.536890
4790.000000,-0.298635,-0.552630,-0.536993
4791.000000,-0.298688,-0.552736,-0.537096
4792.000000,-0.298741,-0.552842,-0.537199
4793.000000,-0.298794,-0.552948,-0.537302
4794.000000,-0.298847,-0.553054,-0.537405
4795.000000,-0.298900,-0.553160,-0.537507
4796.000000,-0.298953,-0.553266,-0.537610
4797.000000,-0.299006,-0.553372,-0.537713
4798.000000,-0.299059,-0.553478,-0.537816
4799.000000,-0.299112,-0.553584,-0.537919
4800.000000,-0.299165,-0.553690,-0.538022
4801.000000,-0.299218,-0.553797,-0.538124
4802.000000,-0.299271,-0.553903,-0.538227
4803.000000,-0.299324,-0.554009,-0.538330
4804.000000,-0.299377,-0.554115,-0.538433
4805.000000,-0.299431,-0.554221,-0.538536
4806.000000,-0.299484,-0.554327,-0.538639
4807.000000,-0.299537,-0.554433,-0.538741
4808.000000,-0.299590,-0.554539,-0.538844
4809.000000,-0.299643,-0.554645,-0.538947
4810.000000,-0.299696,-0.554751,-0.539050
4811.000000,-0.299749,-0.554858,-0.539153
4812.000000,-0.299802,-0.554964,-0.539255
4813.000000,-0.299855,-0.555070,-0.539358
4814.000000,-0.299908,-0.555176,-0.539461
4815.000000,-0.299961,-0.555282,-0.539564
4816.000000,-0.300014,-0.555388,-0.539667
4817.000000,-0.300067,-0.555494,-0.539770
4818.000000,-0.300120,-0.555600,-0.539872
4819.000000,-0.300173,-0.555706,-0.539975
4820.000000,-0.300226,-0.555812,-0.540078
4821.000000,-0.300279,-0.555918,-0.540181
4822.000000,-0.300332,-0.556025,-0.540284
4823.000000,-0.300386,-0.556131,-0.540387
4824.000000,-0.300439,-0.556237,-0.540489
4825.000000,-0.300492,-0.556343,-0.540592
4826.000000,-0.300545,-0.556449,-0.540695
4827.000000,-0.300598,-0.556555,-0.540798
4828.000000,-0.300651,-0.556661,-0.540901
4829.000000,-0.300704,-0.556767,-0.541004
4830.000000,-0.300757,-0.556873,-0.541106
4831.000000,-0.300810,-0.556979,-0.541209
4832.000000,-0.300863,-0.557085,-0.541312
4833.000000,-0.300916,-0.557192,-0.541415
4834.000000,-0.300969,-0.557298,-0.541518
4835.000000,-0.301022,-0.557404,-0.541621
4836.000000,-0.301075,-0.557510,-0.541723
4837.000000,-0.301128,-0.557616,-0.541826
4838.000000,-0.301181,-0.557722,-0.541929
4839.000000,-0.301234,-0.557828,-0.542032
4840.000000,-0.301287,-0.557934,-0.542135
4841.000000,-0.301340,-0.558040,-0.542238
4842.000000,-0.301394,-0.558146,-0.542340
4843.000000,-0.301447,-0.558253,-0.542443
4844.000000,-0.301500,-0.558359,-0.542546
4845.000000,-0.301553,-0.558465,-0.542649
4846.000000,-0.301606,-0.558571,-0.542752
4847.000000,-0.301659,-0.558677,-0.542854
4848.000000,-0.301712,-0.558783,-0.542957
4849.000000,-0.301765,-0.558889,-0.543060
4850.000000,-0.301818,-0.558995,-0.543163
4851.000000,-0.301871,-0.559101,-0.543266
4852.000000,-0.301924,-0.559207,-0.543369
4853.000000,-0.301977,-0.559313,-0.543471
4854.000000,-0.302030,-0.559420,-0.543574
4855.000000,-0.302083,-0.559526,-0.543677
4856.000000,-0.302136,-0.559632,-0.543780
4857.000000,-0.302189,-0.559738,-0.543883
4858.000000,-0.302242,-0.559844,-0.543986
4859.000000,-0.302295,-0.559950,-0.544088
4860.000000,-0.302348,-0.560056,-0.544191
4861.000000,-0.302402,-0.560162,-0.544294
4862.000000,-0.302455,-0.560268,-0.544397
4863.000000,-0.302508,-0.560374,-0.544500
4864.000000,-0.302561,-0.560480,-0.544603
4865.000000,-0.302614,-0.560587,-0.544705
4866.000000,-0.302667,-0.560693,-0.544808
4867.000000,-0.302720,-0.560799,-0.544911
4868.000000,-0.302773,-0.560905,-0.545014
4869.000000,-0.302826,-0.561011,-0.545117
4870.000000,-0.302879,-0.561117,-0.545220
4871.000000,-0.302932,-0.561223,-0.545322
4872.000000,-0.302985,-0.561329,-0.545425
4873.000000,-0.303038,-0.561435,-0.545528
4874.000000,-0.303091,-0.561541,-0.545631
4875.000000,-0.303144,-0.561648,-0.545734
4876.000000,-0.303197,-0.561754,-0.545836
4877.000000,-0.303250,-0.561860,-0.545939
4878.000000,-0.303303,-0.561966,-0.546042
4879.000000,-0.303356,-0.562072,-0.546145
4880.000000,-0.303410,-0.562178,-0.546248
4881.000000,-0.303463,-0.562284,-0.546351
4882.000000,-0.303516,-0.562390,-0.546453
4883.000000,-0.303569,-0.562496,-0.546556
4884.000000,-0.303622,-0.562602,-0.546659
4885.000000,-0.303675,-0.562708,-0.546762
4886.000000,-0.303728,-0.562815,-0.546865
4887.000000,-0.303781,-0.562921,-0.546968
4888.000000,-0.303834,-0.563027,-0.547070
4889.000000,-0.303887,-0.563133,-0.547173
4890.000000,-0.303940,-0.563239,-0.547276
4891.000000,-0.303993,-0.563345,-0.547379
4892.000000,-0.304046,-0.563451,-0.547482
4893.000000,-0.304099,-0.563557,-0.547585
4894.000000,-0.304152,-0.563663,-0.547687
4895.000000,-0.304205,-0.563769,-0.547790
4896.000000,-0.304258,-0.563876,-0.547893
4897.000000,-0.304311,-0.563982,-0.547996
4898.000000,-0.304364,-0.564088,-0.548099
4899.000000,-0.304418,-0.564194,-0.548202
4900.000000,-0.304471,-0.564300,-0.548304
4901.000000,-0.304524,-0.564406,-0.548407
4902.000000,-0.304577,-0.564512,-0.548510
4903.000000,-0.304630,-0.564618,-0.548613
4904.000000,-0.304683,-0.564724,-0.548716
4905.000000,-0.304736,-0.564830,-0.548818
4906.000000,-0.304789,-0.564936,-0.548921
4907.000000,-0.304842,-0.565043,-0.549024
4908.000000,-0.304895,-0.565149,-0.549127
4909.000000,-0.304948,-0.565255,-0.549230
4910.000000,-0.305001,-0.565361,-0.549333
4911.000000,-0.305054,-0.565467,-0.549435
4912.000000,-0.305107,-0.565573,-0.549538
4913.000000,-0.305160,-0.565679,-0.549641
4914.000000,-0.305213,-0.565785,-0.549744
4915.000000,-0.305266,-0.565891,-0.549847
4916.000000,-0.305319,-0.565997,-0.549950
4917.000000,-0.305372,-0.566103,-0.550052
4918.000000,-0.305426,-0.566210,-0.550155
4919.000000,-0.305479,-0.566316,-0.550258
4920.000000,-0.305532,-0.566422,-0.550361
4921.000000,-0.305585,-0.566528,-0.550464
4922.000000,-0.305638,-0.566634,-0.550567
4923.000000,-0.305691,-0.566740,-0.550669
4924.000000,-0.305744,-0.566846,-0.550772
4925.000000,-0.305797,-0.566952,-0.550875
4926.000000,-0.305850,-0.567058,-0.550978
4927.000000,-0.305903,-0.567164,-0.551081
4928.000000,-0.305956,-0.567271,-0.551184
4929.000000,-0.306009,-0.567377,-0.551286
4930.000000,-0.306062,-0.567483,-0.551389
4931.000000,-0.306115,-0.567589,-0.551492
4932.000000,-0.306168,-0.567695,-0.551595
4933.000000,-0.306221,-0.567801,-0.551698
4934.000000,-0.306274,-0.567907,-0.551801
4935.000000,-0.306327,-0.568013,-0.551903
4936.000000,-0.306380,-0.568119,-0.552006
4937.000000,-0.306434,-0.568225,-0.552109
4938.000000,-0.306487,-0.568331,-0.552212
4939.000000,-0.306540,-0.568438,-0.552315
4940.000000,-0.306593,-0.568544,-0.552417
4941.000000,-0.306646,-0.568650,-0.552520
4942.000000,-0.306699,-0.568756,-0.552623
4943.000000,-0.306752,-0.568862,-0.552726
4944.000000,-0.306805,-0.568968,-0.552829
4945.000000,-0.306858,-0.569074,-0.552932
4946.000000,-0.306911,-0.569180,-0.553034
4947.000000,-0.306964,-0.569286,-0.553137
4948.000000,-0.307017,-0.569392,-0.553240
4949.000000,-0.307070,-0.569498,-0.553343
4950.000000,-0.307123,-0.569605,-0.553446
4951.000000,-0.307176,-0.569711,-0.553549
4952.000000,-0.307229,-0.569817,-0.553651
4953.000000,-0.307282,-0.569923,-0.553754
4954.000000,-0.307335,-0.570029,-0.553857
4955.000000,-0.307388,-0.570135,-0.553960
4956.000000,-0.307442,-0.570241,-0.554063
4957.000000,-0.307495,-0.570347,-0.554166
4958.000000,-0.307548,-0.570453,-0.554268
4959.000000,-0.307601,-0.570559,-0.554371
4960.000000,-0.307654,-0.570666,-0.554474
4961.000000,-0.307707,-0.570772,-0.554577
4962.000000,-0.307760,-0.570878,-0.554680
4963.000000,-0.307813,-0.570984,-0.554783
4964.000000,-0.307866,-0.571090,-0.554885
4965.000000,-0.307919,-0.571196,-0.554988
4966.000000,-0.307972,-0.571302,-0.555091
4967.000000,-0.308025,-0.571408,-0.555194
4968.000000,-0.308078,-0.571514,-0.555297
4969.000000,-0.308131,-0.571620,-0.555399
4970.000000,-0.308184,-0.571726,-0.555502
4971.000000,-0.308237,-0.571833,-0.555605
4972.000000,-0.308290,-0.571939,-0.555708
4973.000000,-0.308343,-0.572045,-0.555811
4974.000000,-0.308396,-0.572151,-0.555914
4975.000000,-0.308450,-0.572257,-0.556016
4976.000000,-0.308503,-0.572363,-0.556119
4977.000000,-0.308556,-0.572469,-0.556222
4978.000000,-0.308609,-0.572575,-0.556325
4979.000000,-0.308662,-0.572681,-0.556428
4980.000000,-0.308715,-0.572787,-0.556531
4981.000000,-0.308768,-0.572894,-0.556633
4982.000000,-0.308821,-0.573000,-0.556736
4983.000000,-0.308874,-0.573106,-0.556839
4984.000000,-0.308927,-0.573212,-0.556942
4985.000000,-0.308980,-0.573318,-0.557045
4986.000000,-0.309033,-0.573424,-0.557148
4987.000000,-0.309086,-0.573530,-0.557250
4988.000000,-0.309139,-0.573636,-0.557353
4989.000000,-0.309192,-0.573742,-0.557456
4990.000000,-0.309245,-0.573848,-0.557559
4991.000000,-0.309298,-0.573954,-0.557662
4992.000000,-0.309351,-0.574061,-0.557765
4993.000000,-0.309404,-0.574167,-0.557867
4994.000000,-0.309457,-0.574273,-0.557970
4995.000000,-0.309511,-0.574379,-0.558073
4996.000000,-0.309564,-0.574485,-0.558176
4997.000000,-0.309617,-0.574591,-0.558279
4998.000000,-0.309670,-0.574697,-0.558382
4999.000000,-0.309723,-0.574803,-0.558484
5000.000000,-0.309776,-0.574909,-0.558587
5001.000000,-0.309829,-0.575015,-0.558690
5002.000000,-0.309882,-0.575121,-0.558793
5003.000000,-0.309935,-0.575228,-0.558896
5004.000000,-0.309988,-0.575334,-0.558998
5005.000000,-0.310041,-0.575440,-0.559101
5006.000000,-0.310094,-0.575546,-0.559204
5007.000000,-0.310147,-0.575652,-0.559307
5008.000000,-0.310200,-0.575758,-0.559410
5009.000000,-0.310253,-0.575864,-0.559513
5010.000000,-0.310306,-0.575970,-0.559615
5011.000000,-0.310359,-0.576076,-0.559718
5012.000000,-0.310412,-0.576182,-0.559821
5013.000000,-0.310465,-0.576289,-0.559924
5014.000000,-0.310519,-0.576395,-0.560027
5015.000000,-0.310572,-0.576501,-0.560130
5016.000000,-0.310625,-0.576607,-0.560232
5017.000000,-0.310678,-0.576713,-0.560335
5018.000000,-0.310731,-0.576819,-0.560438
5019.000000,-0.310784,-0.576925,-0.560541
5020.000000,-0.310837,-0.577031,-0.560644
5021.000000,-0.310890,-0.577137,-0.560747
5022.000000,-0.310943,-0.577243,-0.560849
5023.000000,-0.310996,-0.577349,-0.560952
5024.000000,-0.311049,-0.577456,-0.561055
5025.000000,-0.311102,-0.577562,-0.561158
5026.000000,-0.311155,-0.577668,-0.561261
5027.000000,-0.311208,-0.577774,-0.561364
5028.000000,-0.311261,-0.577880,-0.561466
5029.000000,-0.311314,-0.577986,-0.561569
5030.000000,-0.311367,-0.578092,-0.561672
5031.000000,-0.311420,-0.578198,-0.561775
5032.000000,-0.311473,-0.578304,-0.561878
5033.000000,-0.311527,-0.578410,-0.561980
5034.000000,-0.311580,-0.578517,-0.562083
5035.000000,-0.311633,-0.578623,-0.562186
5036.000000,-0.311686,-0.578729,-0.562289
5037.000000,-0.311739,-0.578835,-0.562392
5038.000000,-0.311792,-0.578941,-0.562495
5039.000000,-0.311845,-0.579047,-0.562597
5040.000000,-0.311898,-0.579153,-0.562700
5041.000000,-0.311951,-0.579259,-0.562803
5042.000000,-0.312004,-0.579365,-0.562906
5043.000000,-0.312057,-0.579471,-0.563009
5044.000000,-0.312110,-0.579577,-0.563112
5045.000000,-0.312163,-0.579684,-0.563214
5046.000000,-0.312216,-0.579790,-0.563317
5047.000000,-0.312269,-0.579896,-0.563420
5048.000000,-0.312322,-0.580002,-0.563523
5049.000000,-0.312375,-0.580108,-0.563626
5050.000000,-0.312428,-0.580214,-0.563729
5051.000000,-0.312481,-0.580320,-0.563831
5052.000000,-0.312534,-0.580426,-0.563934
5053.000000,-0.312588,-0.580532,-0.564037
5054.000000,-0.312641,-0.580638,-0.564140
5055.000000,-0.312694,-0.580744,-0.564243
5056.000000,-0.312747,-0.580851,-0.564346
5057.000000,-0.312800,-0.580957,-0.564448
5058.000000,-0.312853,-0.581063,-0.564551
5059.000000,-0.312906,-0.581169,-0.564654
5060.000000,-0.312959,-0.581275,-0.564757
5061.000000,-0.313012,-0.581381,-0.564860
5062.000000,-0.313065,-0.581487,-0.564963
5063.000000,-0.313118,-0.581593,-0.565065
5064.000000,-0.313171,-0.581699,-0.565168
5065.000000,-0.313224,-0.581805,-0.565271
5066.000000,-0.313277,-0.581912,-0.565374
5067.000000,-0.313330,-0.582018,-0.565477
5068.000000,-0.313383,-0.582124,-0.565579
5069.000000,-0.313436,-0.582230,-0.565682
5070.000000,-0.313489,-0.582336,-0.565785
5071.000000,-0.313542,-0.582442,-0.565888
5072.000000,-0.313596,-0.582548,-0.565991
5073.000000,-0.313649,-0.582654,-0.566094
5074.000000,-0.313702,-0.582760,-0.566196
5075.000000,-0.313755,-0.582866,-0.566299
5076.000000,-0.313808,-0.582972,-0.566402
5077.000000,-0.313861,-0.583079,-0.566505
5078.000000,-0.313914,-0.583185,-0.566608
5079.000000,-0.313967,-0.583291,-0.566711
5080.000000,-0.314020,-0.583397,-0.566813
5081.000000,-0.314073,-0.583503,-0.566916
5082.000000,-0.314126,-0.583609,-0.567019
5083.000000,-0.314179,-0.583715,-0.567122
5084.000000,-0.314232,-0.583821,-0.567225
5085.000000,-0.314285,-0.583927,-0.567328
5086.000000,-0.314338,-0.584033,-0.567430
5087.000000,-0.314391,-0.584140,-0.567533
5088.000000,-0.314444,-0.584246,-0.567636
5089.000000,-0.314497,-0.584352,-0.567739
5090.000000,-0.314550,-0.584458,-0.567842
5091.000000,-0.314604,-0.584564,-0.567945
5092.000000,-0.314657,-0.584670,-0.568047
5093.000000,-0.314710,-0.584776,-0.568150
5094.000000,-0.314763,-0.584882,-0.568253
5095.000000,-0.314816,-0.584988,-0.568356
5096.000000,-0.314869,-0.585094,-0.568459
5097.000000,-0.314922,-0.585200,-0.568562
5098.000000,-0.314975,-0.585307,-0.568664
5099.000000,-0.315028,-0.585413,-0.568767
5100.000000,-0.315081,-0.585519,-0.568870
5101.000000,-0.315134,-0.585625,-0.568973
5102.000000,-0.315187,-0.585731,-0.569076
5103.000000,-0.315240,-0.585837,-0.569178
5104.000000,-0.315293,-0.585943,-0.569281
5105.000000,-0.315346,-0.586049,-0.569384
5106.000000,-0.315399,-0.586155,-0.569487
5107.000000,-0.315452,-0.586261,-0.569590
5108.000000,-0.315505,-0.586367,-0.569693
5109.000000,-0.315558,-0.586474,-0.569795
5110.000000,-0.315611,-0.586580,-0.569898
5111.000000,-0.315665,-0.586686,-0.570001
5112.000000,-0.315718,-0.586792,-0.570104
5113.000000,-0.315771,-0.586898,-0.570207
5114.000000,-0.315824,-0.587004,-0.570310
5115.000000,-0.315877,-0.587110,-0.570412
5116.000000,-0.315930,-0.587216,-0.570515
5117.000000,-0.315983,-0.587322,-0.570618
5118.000000,-0.316036,-0.587428,-0.570721
5119.000000,-0.316089,-0.587535,-0.570824
5120.000000,-0.316142,-0.587641,-0.570927
5121.000000,-0.316195,-0.587747,-0.571029
5122.000000,-0.316248,-0.587853,-0.571132
5123.000000,-0.316301,-0.587959,-0.571235
5124.000000,-0.316354,-0.588065,-0.571338
5125.000000,-0.316407,-0.588171,-0.571441
5126.000000,-0.316460,-0.588277,-0.571544
5127.000000,-0.316513,-0.588383,-0.571646
5128.000000,-0.316566,-0.588489,-0.571749
5129.000000,-0.316619,-0.588595,-0.571852
5130.000000,-0.316673,-0.588702,-0.571955
5131.000000,-0.316726,-0.588808,-0.572058
5132.000000,-0.316779,-0.588914,-0.572161
5133.000000,-0.316832,-0.589020,-0.572263
5134.000000,-0.316885,-0.589126,-0.572366
5135.000000,-0.316938,-0.589232,-0.572469
5136.000000,-0.316991,-0.589338,-0.572572
5137.000000,-0.317044,-0.589444,-0.572675
5138.000000,-0.317097,-0.589550,-0.572777
5139.000000,-0.317150,-0.589656,-0.572880
5140.000000,-0.317203,-0.589763,-0.572983
5141.000000,-0.317256,-0.589869,-0.573086
5142.000000,-0.317309,-0.589975,-0.573189
5143.000000,-0.317362,-0.590081,-0.573292
5144.000000,-0.317415,-0.590187,-0.573394
5145.000000,-0.317468,-0.590293,-0.573497
5146.000000,-0.317521,-0.590399,-0.573600
5147.000000,-0.317574,-0.590505,-0.573703
5148.000000,-0.317627,-0.590611,-0.573806
5149.000000,-0.317680,-0.590717,-0.573909
5150.000000,-0.317734,-0.590823,-0.574011
5151.000000,-0.317787,-0.590930,-0.574114
5152.000000,-0.317840,-0.591036,-0.574217
5153.000000,-0.317893,-0.591142,-0.574320
5154.000000,-0.317946,-0.591248,-0.574423
5155.000000,-0.317999,-0.591354,-0.574526
5156.000000,-0.318052,-0.591460,-0.574628
5157.000000,-0.318105,-0.591566,-0.574731
5158.000000,-0.318158,-0.591672,-0.574834
5159.000000,-0.318211,-0.591778,-0.574937
5160.000000,-0.318264,-0.591884,-0.575040
5161.000000,-0.318317,-0.591991,-0.575143
5162.000000,-0.318370,-0.592097,-0.575245
5163.000000,-0.318423,-0.592203,-0.575348
5164.000000,-0.318476,-0.592309,-0.575451
5165.000000,-0.318529,-0.592415,-0.575554
5166.000000,-0.318582,-0.592521,-0.575657
5167.000000,-0.318635,-0.592627,-0.575760
5168.000000,-0.318688,-0.592733,-0.575862
5169.000000,-0.318742,-0.592839,-0.575965
5170.000000,-0.318795,-0.592945,-0.576068
5171.000000,-0.318848,-0.593051,-0.576171
5172.000000,-0.318901,-0.593158,-0.576274
5173.000000,-0.318954,-0.593264,-0.576377
5174.000000,-0.319007,-0.593370,-0.576479
5175.000000,-0.319060,-0.593476,-0.576582
5176.000000,-0.319113,-0.593582,-0.576685
5177.000000,-0.319166,-0.593688,-0.576788
5178.000000,-0.319219,-0.593794,-0.576891
5179.000000,-0.319272,-0.593900,-0.576993
5180.000000,-0.319325,-0.594006,-0.577096
5181.000000,-0.319378,-0.594112,-0.577199
